step,avg_violations,min_violations,homogeneity,network,seed
52,50.26347305389221,30,0.6269461077844314,Email Manufacturing,42
53,49.98203592814371,30,0.6281437125748504,Email Manufacturing,42
54,49.67664670658683,30,0.630299401197605,Email Manufacturing,42
55,49.365269461077844,30,0.6316167664670661,Email Manufacturing,42
56,49.125748502994014,30,0.630299401197605,Email Manufacturing,42
57,48.61077844311377,27,0.6300598802395211,Email Manufacturing,42
58,48.30538922155689,27,0.6314970059880242,Email Manufacturing,42
59,48.08982035928144,27,0.6331736526946109,Email Manufacturing,42
60,47.91616766467066,27,0.634491017964072,Email Manufacturing,42
61,47.48502994011976,25,0.6370059880239523,Email Manufacturing,42
62,47.22754491017964,25,0.6380838323353294,Email Manufacturing,42
63,46.91616766467066,25,0.64,Email Manufacturing,42
64,46.706586826347305,25,0.6421556886227546,Email Manufacturing,42
65,46.49700598802395,25,0.6438323353293414,Email Manufacturing,42
66,46.293413173652695,25,0.6453892215568864,Email Manufacturing,42
67,46.10179640718563,25,0.6465868263473054,Email Manufacturing,42
68,46.0,26,0.647305389221557,Email Manufacturing,42
69,45.80239520958084,26,0.6482634730538923,Email Manufacturing,42
70,45.89221556886228,26,0.6494610778443115,Email Manufacturing,42
71,45.58083832335329,26,0.6517365269461076,Email Manufacturing,42
72,45.43712574850299,26,0.6524550898203592,Email Manufacturing,42
73,45.23952095808383,26,0.6538922155688622,Email Manufacturing,42
74,45.05988023952096,26,0.6546107784431138,Email Manufacturing,42
75,44.92215568862275,26,0.6548502994011975,Email Manufacturing,42
76,44.8562874251497,26,0.655688622754491,Email Manufacturing,42
77,44.880239520958085,26,0.6558083832335329,Email Manufacturing,42
78,44.82035928143713,26,0.6565269461077844,Email Manufacturing,42
79,44.75449101796407,26,0.657005988023952,Email Manufacturing,42
80,44.532934131736525,27,0.6576047904191615,Email Manufacturing,42
81,44.455089820359284,27,0.6585628742514968,Email Manufacturing,42
82,44.37125748502994,27,0.6592814371257484,Email Manufacturing,42
83,44.287425149700596,27,0.6596407185628742,Email Manufacturing,42
84,44.18562874251497,27,0.6605988023952095,Email Manufacturing,42
85,44.07784431137725,27,0.6615568862275448,Email Manufacturing,42
86,44.01197604790419,27,0.6619161676646707,Email Manufacturing,42
87,43.868263473053894,27,0.662754491017964,Email Manufacturing,42
88,43.778443113772454,27,0.6638323353293413,Email Manufacturing,42
89,43.49700598802395,27,0.6650299401197605,Email Manufacturing,42
90,43.22754491017964,26,0.6664670658682632,Email Manufacturing,42
91,43.08982035928144,26,0.6682634730538922,Email Manufacturing,42
92,42.92814371257485,26,0.6705389221556887,Email Manufacturing,42
93,42.712574850299404,26,0.672694610778443,Email Manufacturing,42
94,42.455089820359284,26,0.6746107784431138,Email Manufacturing,42
95,42.10179640718563,26,0.6784431137724551,Email Manufacturing,42
96,41.952095808383234,26,0.6802395209580837,Email Manufacturing,42
97,41.81437125748503,26,0.6817964071856286,Email Manufacturing,42
98,41.64071856287425,26,0.6837125748502992,Email Manufacturing,42
99,41.49101796407186,26,0.6843113772455088,Email Manufacturing,42
100,41.65269461077844,26,0.684191616766467,Email Manufacturing,42
101,41.52095808383233,24,0.6845508982035927,Email Manufacturing,42
102,41.41916167664671,24,0.6846706586826347,Email Manufacturing,42
103,41.40718562874252,24,0.6845508982035927,Email Manufacturing,42
104,41.32335329341317,24,0.6853892215568861,Email Manufacturing,42
105,41.2814371257485,24,0.6859880239520958,Email Manufacturing,42
106,41.26347305389221,24,0.6859880239520959,Email Manufacturing,42
107,41.19760479041916,24,0.6863473053892217,Email Manufacturing,42
108,41.15568862275449,24,0.6868263473053893,Email Manufacturing,42
109,40.97604790419162,24,0.688862275449102,Email Manufacturing,42
110,41.16766467065868,24,0.690179640718563,Email Manufacturing,42
111,41.11377245508982,24,0.6910179640718564,Email Manufacturing,42
112,41.02395209580838,24,0.6919760479041918,Email Manufacturing,42
113,40.91017964071856,24,0.6926946107784433,Email Manufacturing,42
114,40.8562874251497,24,0.69437125748503,Email Manufacturing,42
115,40.724550898203596,24,0.6954491017964073,Email Manufacturing,42
116,40.70059880239521,24,0.6962874251497007,Email Manufacturing,42
117,40.544910179640716,24,0.6982035928143714,Email Manufacturing,42
118,40.455089820359284,24,0.6989221556886228,Email Manufacturing,42
119,40.30538922155689,24,0.6998802395209583,Email Manufacturing,42
120,40.808383233532936,25,0.700359281437126,Email Manufacturing,42
121,40.62874251497006,25,0.7021556886227546,Email Manufacturing,42
122,40.40718562874252,25,0.704431137724551,Email Manufacturing,42
123,40.29940119760479,25,0.7068263473053895,Email Manufacturing,42
124,40.26347305389221,25,0.7095808383233533,Email Manufacturing,42
125,40.17964071856287,25,0.711497005988024,Email Manufacturing,42
126,40.09580838323353,25,0.7119760479041917,Email Manufacturing,42
127,40.035928143712574,25,0.7129341317365271,Email Manufacturing,42
128,39.82035928143713,25,0.7131736526946111,Email Manufacturing,42
129,39.76047904191617,25,0.7131736526946107,Email Manufacturing,42
130,39.467065868263475,25,0.7134131736526949,Email Manufacturing,42
131,39.377245508982035,25,0.7131736526946111,Email Manufacturing,42
132,39.26946107784431,25,0.7141317365269464,Email Manufacturing,42
133,39.22754491017964,25,0.714610778443114,Email Manufacturing,42
134,39.19760479041916,25,0.7150898203592817,Email Manufacturing,42
135,39.07784431137725,25,0.7155688622754494,Email Manufacturing,42
136,39.01796407185629,25,0.7165269461077847,Email Manufacturing,42
137,38.98802395209581,25,0.7167664670658687,Email Manufacturing,42
138,38.98802395209581,25,0.7172455089820363,Email Manufacturing,42
139,38.97604790419162,25,0.7173652694610781,Email Manufacturing,42
140,39.119760479041915,25,0.717604790419162,Email Manufacturing,42
141,39.047904191616766,25,0.7184431137724555,Email Manufacturing,42
142,39.01796407185629,25,0.7185628742514971,Email Manufacturing,42
143,38.9940119760479,25,0.7189221556886229,Email Manufacturing,42
144,38.964071856287426,25,0.7191616766467068,Email Manufacturing,42
145,38.958083832335326,25,0.7195209580838327,Email Manufacturing,42
146,38.952095808383234,25,0.7197604790419166,Email Manufacturing,42
147,38.92814371257485,25,0.7200000000000004,Email Manufacturing,42
148,38.90419161676647,25,0.720479041916168,Email Manufacturing,42
149,38.88622754491018,25,0.7207185628742517,Email Manufacturing,42
150,39.02994011976048,26,0.7210778443113776,Email Manufacturing,42
151,39.035928143712574,26,0.7211976047904194,Email Manufacturing,42
152,39.041916167664674,26,0.721676646706587,Email Manufacturing,42
153,39.041916167664674,26,0.7235928143712578,Email Manufacturing,42
154,39.047904191616766,26,0.7256287425149703,Email Manufacturing,42
155,39.041916167664674,26,0.7264670658682638,Email Manufacturing,42
156,39.041916167664674,26,0.7273053892215572,Email Manufacturing,42
157,39.047904191616766,26,0.727544910179641,Email Manufacturing,42
158,39.035928143712574,26,0.727664670658683,Email Manufacturing,42
159,39.0,26,0.7282634730538926,Email Manufacturing,42
160,38.952095808383234,26,0.7282634730538926,Email Manufacturing,42
161,38.92215568862275,26,0.7286227544910183,Email Manufacturing,42
162,38.91616766467066,26,0.7288622754491021,Email Manufacturing,42
163,38.91616766467066,26,0.729101796407186,Email Manufacturing,42
164,38.89221556886228,26,0.7294610778443118,Email Manufacturing,42
165,38.88622754491018,26,0.7293413173652697,Email Manufacturing,42
166,38.868263473053894,26,0.7294610778443118,Email Manufacturing,42
167,38.874251497005986,26,0.7295808383233536,Email Manufacturing,42
168,38.84431137724551,26,0.7299401197604795,Email Manufacturing,42
169,38.83832335329341,26,0.7304191616766471,Email Manufacturing,42
170,38.90419161676647,26,0.7310179640718567,Email Manufacturing,42
171,38.874251497005986,26,0.7313772455089825,Email Manufacturing,42
172,38.8562874251497,26,0.7311377245508988,Email Manufacturing,42
173,38.8502994011976,26,0.7316167664670664,Email Manufacturing,42
174,38.80239520958084,26,0.731976047904192,Email Manufacturing,42
175,38.82035928143713,26,0.731976047904192,Email Manufacturing,42
176,38.74850299401198,26,0.7316167664670662,Email Manufacturing,42
177,38.68263473053892,26,0.7318562874251501,Email Manufacturing,42
178,38.67664670658683,26,0.7314970059880244,Email Manufacturing,42
179,38.67664670658683,26,0.7318562874251501,Email Manufacturing,42
180,38.21556886227545,25,0.7317365269461081,Email Manufacturing,42
181,38.21556886227545,25,0.7317365269461081,Email Manufacturing,42
182,38.21556886227545,25,0.7317365269461081,Email Manufacturing,42
183,38.19760479041916,25,0.7318562874251501,Email Manufacturing,42
184,38.16167664670659,25,0.7320958083832338,Email Manufacturing,42
185,38.10179640718563,25,0.7323353293413177,Email Manufacturing,42
186,38.09580838323353,25,0.7322155688622758,Email Manufacturing,42
187,38.08383233532934,25,0.7324550898203596,Email Manufacturing,42
188,38.07784431137725,25,0.7325748502994016,Email Manufacturing,42
189,38.07784431137725,25,0.7325748502994016,Email Manufacturing,42
190,38.4251497005988,25,0.7323353293413177,Email Manufacturing,42
191,38.41916167664671,25,0.7322155688622758,Email Manufacturing,42
192,38.40718562874252,25,0.7319760479041919,Email Manufacturing,42
193,38.38922155688623,25,0.7319760479041919,Email Manufacturing,42
194,38.35329341317365,25,0.7317365269461081,Email Manufacturing,42
195,38.32335329341317,25,0.7324550898203596,Email Manufacturing,42
196,38.30538922155689,25,0.7329341317365272,Email Manufacturing,42
197,38.25748502994012,25,0.7330538922155693,Email Manufacturing,42
198,38.25748502994012,25,0.7330538922155693,Email Manufacturing,42
199,38.23952095808383,25,0.7331736526946111,Email Manufacturing,42
200,38.49101796407186,25,0.7331736526946112,Email Manufacturing,42
1,63.56287425149701,43,0.5300598802395213,Email Manufacturing,43
2,63.56287425149701,43,0.5300598802395213,Email Manufacturing,43
3,63.56287425149701,43,0.5300598802395213,Email Manufacturing,43
4,63.51497005988024,43,0.5299401197604795,Email Manufacturing,43
5,63.30538922155689,41,0.530538922155689,Email Manufacturing,43
6,63.02395209580838,41,0.5318562874251502,Email Manufacturing,43
7,62.52095808383233,41,0.536287425149701,Email Manufacturing,43
8,62.18562874251497,41,0.5388023952095813,Email Manufacturing,43
9,61.76646706586826,41,0.5415568862275453,Email Manufacturing,43
10,61.90419161676647,41,0.5443113772455093,Email Manufacturing,43
11,61.538922155688624,40,0.5471856287425153,Email Manufacturing,43
12,61.0,41,0.5513772455089824,Email Manufacturing,43
13,60.74251497005988,41,0.5537724550898205,Email Manufacturing,43
14,60.191616766467064,41,0.5577245508982039,Email Manufacturing,43
15,59.68263473053892,40,0.5622754491017967,Email Manufacturing,43
16,59.05988023952096,41,0.5679041916167669,Email Manufacturing,43
17,58.65868263473054,39,0.5720958083832338,Email Manufacturing,43
18,58.22754491017964,39,0.5749700598802399,Email Manufacturing,43
19,57.81437125748503,38,0.578802395209581,Email Manufacturing,43
20,57.634730538922156,33,0.5822754491017966,Email Manufacturing,43
21,57.34131736526946,33,0.586107784431138,Email Manufacturing,43
22,57.125748502994014,33,0.5880239520958086,Email Manufacturing,43
23,56.78443113772455,33,0.5897005988023953,Email Manufacturing,43
24,56.59281437125748,33,0.5898203592814374,Email Manufacturing,43
25,56.21556886227545,33,0.5917365269461079,Email Manufacturing,43
26,55.74251497005988,33,0.5956886227544911,Email Manufacturing,43
27,55.35928143712575,33,0.5997604790419162,Email Manufacturing,43
28,54.874251497005986,33,0.6046706586826349,Email Manufacturing,43
29,54.51497005988024,33,0.6081437125748504,Email Manufacturing,43
30,54.08982035928144,33,0.6113772455089823,Email Manufacturing,43
31,53.544910179640716,34,0.6168862275449104,Email Manufacturing,43
32,52.92215568862275,34,0.6211976047904193,Email Manufacturing,43
33,52.31137724550898,34,0.6255089820359283,Email Manufacturing,43
34,51.946107784431135,34,0.6299401197604791,Email Manufacturing,43
35,51.5688622754491,31,0.6347305389221558,Email Manufacturing,43
36,51.383233532934135,31,0.6383233532934134,Email Manufacturing,43
37,50.94011976047904,31,0.6428742514970059,Email Manufacturing,43
38,50.68862275449102,34,0.6459880239520959,Email Manufacturing,43
39,50.64670658682635,34,0.6480239520958083,Email Manufacturing,43
40,50.5748502994012,32,0.6508982035928145,Email Manufacturing,43
41,50.32335329341317,32,0.6537724550898203,Email Manufacturing,43
42,50.26347305389221,32,0.6549700598802395,Email Manufacturing,43
43,50.06586826347306,34,0.6571257485029939,Email Manufacturing,43
44,49.91017964071856,34,0.6589221556886227,Email Manufacturing,43
45,49.69461077844311,34,0.6619161676646705,Email Manufacturing,43
46,49.461077844311376,34,0.6651497005988023,Email Manufacturing,43
47,49.275449101796404,34,0.6664670658682634,Email Manufacturing,43
48,49.1497005988024,34,0.6680239520958082,Email Manufacturing,43
49,48.946107784431135,34,0.6698203592814371,Email Manufacturing,43
50,48.91616766467066,34,0.6701796407185627,Email Manufacturing,43
51,48.712574850299404,34,0.6704191616766468,Email Manufacturing,43
52,48.65269461077844,34,0.6705389221556887,Email Manufacturing,43
53,48.544910179640716,34,0.6705389221556887,Email Manufacturing,43
54,48.365269461077844,32,0.6710179640718563,Email Manufacturing,43
55,48.25149700598802,32,0.6701796407185628,Email Manufacturing,43
56,48.07784431137725,32,0.6694610778443113,Email Manufacturing,43
57,47.9940119760479,32,0.6695808383233534,Email Manufacturing,43
58,47.8562874251497,32,0.6702994011976048,Email Manufacturing,43
59,47.68862275449102,32,0.6706586826347305,Email Manufacturing,43
60,47.78443113772455,33,0.6710179640718563,Email Manufacturing,43
61,47.67065868263473,33,0.6719760479041915,Email Manufacturing,43
62,47.64071856287425,33,0.6726946107784432,Email Manufacturing,43
63,47.59281437125748,33,0.6732934131736528,Email Manufacturing,43
64,47.49700598802395,33,0.6735329341317368,Email Manufacturing,43
65,47.32335329341317,33,0.6746107784431138,Email Manufacturing,43
66,47.24550898203593,33,0.6747305389221557,Email Manufacturing,43
67,47.01796407185629,31,0.6741317365269464,Email Manufacturing,43
68,46.77245508982036,31,0.6758083832335331,Email Manufacturing,43
69,46.66467065868263,31,0.6772455089820361,Email Manufacturing,43
70,46.66467065868263,31,0.6794011976047903,Email Manufacturing,43
71,46.616766467065865,31,0.680119760479042,Email Manufacturing,43
72,46.58083832335329,31,0.6807185628742516,Email Manufacturing,43
73,46.50299401197605,31,0.6814371257485031,Email Manufacturing,43
74,46.50299401197605,31,0.6811976047904192,Email Manufacturing,43
75,46.4251497005988,31,0.6823952095808383,Email Manufacturing,43
76,46.23353293413174,31,0.6838323353293413,Email Manufacturing,43
77,46.0059880239521,31,0.6855089820359282,Email Manufacturing,43
78,45.73053892215569,31,0.6891017964071857,Email Manufacturing,43
79,45.62874251497006,31,0.6908982035928143,Email Manufacturing,43
80,45.32335329341317,31,0.6920958083832336,Email Manufacturing,43
81,45.25149700598802,31,0.6929341317365268,Email Manufacturing,43
82,45.16766467065868,31,0.6932934131736525,Email Manufacturing,43
83,45.119760479041915,31,0.6941317365269459,Email Manufacturing,43
84,45.0059880239521,31,0.6943712574850299,Email Manufacturing,43
85,44.862275449101794,31,0.6953293413173652,Email Manufacturing,43
86,44.76047904191617,31,0.6965269461077844,Email Manufacturing,43
87,44.65269461077844,30,0.6979640718562874,Email Manufacturing,43
88,44.50299401197605,29,0.6991616766467067,Email Manufacturing,43
89,44.30538922155689,29,0.6998802395209581,Email Manufacturing,43
90,44.38922155688623,30,0.700119760479042,Email Manufacturing,43
91,44.25149700598802,30,0.700119760479042,Email Manufacturing,43
92,44.15568862275449,30,0.7003592814371257,Email Manufacturing,43
93,44.0,30,0.7004790419161676,Email Manufacturing,43
94,43.77245508982036,30,0.6992814371257485,Email Manufacturing,43
95,43.544910179640716,30,0.700119760479042,Email Manufacturing,43
96,43.50898203592814,30,0.7020359281437126,Email Manufacturing,43
97,43.49700598802395,30,0.7034730538922156,Email Manufacturing,43
98,43.38922155688623,30,0.7044311377245509,Email Manufacturing,43
99,43.287425149700596,30,0.705748502994012,Email Manufacturing,43
100,43.52095808383233,31,0.7067065868263473,Email Manufacturing,43
101,43.538922155688624,31,0.7068263473053894,Email Manufacturing,43
102,43.538922155688624,31,0.7075449101796406,Email Manufacturing,43
103,43.41916167664671,31,0.7082634730538924,Email Manufacturing,43
104,43.26347305389221,31,0.7094610778443114,Email Manufacturing,43
105,42.946107784431135,30,0.711616766467066,Email Manufacturing,43
106,42.880239520958085,30,0.7120958083832335,Email Manufacturing,43
107,42.8562874251497,30,0.7120958083832337,Email Manufacturing,43
108,42.83832335329341,30,0.7122155688622755,Email Manufacturing,43
109,42.796407185628745,30,0.7125748502994014,Email Manufacturing,43
110,43.035928143712574,30,0.713053892215569,Email Manufacturing,43
111,42.958083832335326,30,0.7137724550898206,Email Manufacturing,43
112,42.88622754491018,30,0.7144910179640722,Email Manufacturing,43
113,42.78443113772455,30,0.7152095808383236,Email Manufacturing,43
114,42.73053892215569,30,0.7156886227544912,Email Manufacturing,43
115,42.65269461077844,30,0.7171257485029942,Email Manufacturing,43
116,42.52694610778443,30,0.7192814371257488,Email Manufacturing,43
117,42.365269461077844,30,0.7220359281437128,Email Manufacturing,43
118,42.16766467065868,30,0.7250299401197607,Email Manufacturing,43
119,42.0059880239521,30,0.727425149700599,Email Manufacturing,43
120,42.08383233532934,30,0.725988023952096,Email Manufacturing,43
121,42.05988023952096,30,0.724431137724551,Email Manufacturing,43
122,41.98203592814371,30,0.7229940119760481,Email Manufacturing,43
123,41.90419161676647,30,0.7237125748502997,Email Manufacturing,43
124,41.862275449101794,30,0.7241916167664674,Email Manufacturing,43
125,41.8562874251497,30,0.7249101796407187,Email Manufacturing,43
126,41.796407185628745,30,0.7252694610778445,Email Manufacturing,43
127,41.808383233532936,30,0.7251497005988027,Email Manufacturing,43
128,41.77245508982036,30,0.7255089820359284,Email Manufacturing,43
129,41.75449101796407,30,0.7251497005988027,Email Manufacturing,43
130,41.868263473053894,30,0.7240718562874254,Email Manufacturing,43
131,41.82035928143713,30,0.7222754491017966,Email Manufacturing,43
132,41.724550898203596,30,0.7207185628742517,Email Manufacturing,43
133,41.66467065868263,30,0.7197604790419163,Email Manufacturing,43
134,41.65269461077844,30,0.7197604790419163,Email Manufacturing,43
135,41.616766467065865,30,0.7200000000000002,Email Manufacturing,43
136,41.58083832335329,30,0.7207185628742516,Email Manufacturing,43
137,41.52095808383233,30,0.7209580838323355,Email Manufacturing,43
138,41.467065868263475,30,0.7214371257485032,Email Manufacturing,43
139,41.40718562874252,30,0.721796407185629,Email Manufacturing,43
140,41.377245508982035,30,0.7225149700598804,Email Manufacturing,43
141,41.35928143712575,30,0.723233532934132,Email Manufacturing,43
142,41.287425149700596,30,0.7240718562874252,Email Manufacturing,43
143,41.191616766467064,30,0.72622754491018,Email Manufacturing,43
144,41.1497005988024,30,0.727544910179641,Email Manufacturing,43
145,41.10778443113772,30,0.7285029940119765,Email Manufacturing,43
146,41.07185628742515,30,0.7294610778443118,Email Manufacturing,43
147,41.06586826347306,30,0.7295808383233537,Email Manufacturing,43
148,41.047904191616766,30,0.7300598802395213,Email Manufacturing,43
149,41.02395209580838,30,0.7301796407185632,Email Manufacturing,43
150,40.958083832335326,29,0.7306586826347309,Email Manufacturing,43
151,40.92814371257485,29,0.7311377245508985,Email Manufacturing,43
152,40.880239520958085,29,0.7312574850299405,Email Manufacturing,43
153,40.8562874251497,29,0.7312574850299405,Email Manufacturing,43
154,40.868263473053894,29,0.7312574850299405,Email Manufacturing,43
155,40.8502994011976,29,0.7311377245508985,Email Manufacturing,43
156,40.84431137724551,29,0.7311377245508985,Email Manufacturing,43
157,40.82634730538922,29,0.7311377245508985,Email Manufacturing,43
158,40.83832335329341,29,0.7310179640718566,Email Manufacturing,43
159,40.83832335329341,29,0.7311377245508985,Email Manufacturing,43
160,41.4251497005988,30,0.7310179640718566,Email Manufacturing,43
161,41.395209580838326,30,0.7313772455089824,Email Manufacturing,43
162,41.32335329341317,30,0.7312574850299406,Email Manufacturing,43
163,41.287425149700596,30,0.7310179640718567,Email Manufacturing,43
164,41.26946107784431,30,0.7314970059880244,Email Manufacturing,43
165,41.19760479041916,30,0.7314970059880243,Email Manufacturing,43
166,41.10179640718563,30,0.7320958083832338,Email Manufacturing,43
167,41.07185628742515,30,0.7323353293413177,Email Manufacturing,43
168,41.035928143712574,30,0.7330538922155693,Email Manufacturing,43
169,41.02994011976048,30,0.7331736526946112,Email Manufacturing,43
170,41.035928143712574,30,0.733293413173653,Email Manufacturing,43
171,41.035928143712574,30,0.733293413173653,Email Manufacturing,43
172,41.02395209580838,30,0.7335329341317369,Email Manufacturing,43
173,41.01197604790419,30,0.733413173652695,Email Manufacturing,43
174,41.0059880239521,30,0.7335329341317369,Email Manufacturing,43
175,40.93413173652694,30,0.7340119760479046,Email Manufacturing,43
176,40.93413173652694,30,0.7342514970059885,Email Manufacturing,43
177,40.88622754491018,30,0.7338922155688627,Email Manufacturing,43
178,40.790419161676645,30,0.7328143712574854,Email Manufacturing,43
179,40.62874251497006,30,0.7307784431137729,Email Manufacturing,43
180,40.56287425149701,30,0.7330538922155694,Email Manufacturing,43
181,40.49700598802395,30,0.733532934131737,Email Manufacturing,43
182,40.49101796407186,30,0.7336526946107789,Email Manufacturing,43
183,40.467065868263475,30,0.7337724550898208,Email Manufacturing,43
184,40.43712574850299,30,0.7335329341317369,Email Manufacturing,43
185,40.41916167664671,30,0.7336526946107789,Email Manufacturing,43
186,40.38922155688623,30,0.7340119760479046,Email Manufacturing,43
187,40.30538922155689,30,0.7344910179640723,Email Manufacturing,43
188,40.23353293413174,30,0.7350898203592818,Email Manufacturing,43
189,40.15568862275449,30,0.7358083832335334,Email Manufacturing,43
190,40.395209580838326,30,0.7359281437125753,Email Manufacturing,43
191,40.377245508982035,30,0.7360479041916171,Email Manufacturing,43
192,40.35928143712575,30,0.736287425149701,Email Manufacturing,43
193,40.33532934131737,30,0.7368862275449105,Email Manufacturing,43
194,40.31137724550898,30,0.7371257485029943,Email Manufacturing,43
195,40.293413173652695,30,0.7371257485029943,Email Manufacturing,43
196,40.29940119760479,30,0.7373652694610782,Email Manufacturing,43
197,40.25149700598802,30,0.7372455089820364,Email Manufacturing,43
198,40.22754491017964,30,0.7374850299401203,Email Manufacturing,43
199,40.203592814371255,30,0.7378443113772459,Email Manufacturing,43
200,40.16766467065868,29,0.7378443113772459,Email Manufacturing,43
