step,10,7,11,5,8,12,4,6,9,13,14,15,17,16
0,49.95291666666667,49.981538461538456,50.02450000000001,49.92666666666667,49.931875,49.97259259259259,50.325,50.063125,49.87032258064515,49.6609090909091,50.18,50.3225,49.52,49.79
1,49.5925,49.706923076923076,49.58699999999999,49.63666666666667,49.6265625,49.5225925925926,50.11166666666665,49.80625,49.50322580645161,49.27454545454546,49.6775,49.7925,48.97,49.44
2,48.98249999999999,49.253076923076925,49.04249999999999,49.216666666666676,49.1625,48.89740740740741,49.76666666666665,49.4225,48.99193548387097,48.60636363636363,48.8275,49.025,48.015,48.59
3,48.27458333333334,48.73769230769231,48.347,48.77555555555554,48.5471875,48.10740740740741,49.404999999999994,48.825625,48.37193548387096,47.790909090909096,48.165,47.9275,47.205,47.36
4,47.47749999999999,48.203846153846165,47.61699999999999,48.2811111111111,47.88,47.261481481481475,48.98,48.3025,47.65516129032257,46.86272727272728,47.02,46.93,45.935,46.5
5,46.76666666666666,47.68,46.810500000000005,47.775555555555556,47.143125,46.45407407407406,48.56166666666667,47.7075,47.00354838709678,45.974545454545456,46.0125,45.985,44.815,45.17
6,46.00166666666667,47.04692307692308,46.04,47.31666666666667,46.419375,45.632962962962964,48.21666666666666,47.22,46.262580645161286,45.11363636363637,45.03,45.3075,43.815,44.24
7,45.322083333333346,46.52846153846154,45.243,46.84555555555555,45.875,44.82962962962963,47.786666666666676,46.6725,45.59451612903226,44.32545454545455,44.3925,44.31,43.11,43.47
8,44.70041666666666,46.02076923076924,44.52799999999999,46.474444444444444,45.281875,44.028888888888886,47.46333333333334,46.221875,44.98290322580646,43.65272727272726,43.5575,43.575,42.2,42.55
9,44.08041666666667,45.44,43.8165,46.08111111111111,44.7403125,43.357407407407415,47.093333333333334,45.79875,44.33967741935485,43.04909090909091,42.855,42.7575,41.485,41.84
10,43.47375,44.95769230769231,43.2295,45.786666666666676,44.218125,42.702962962962964,46.68833333333333,45.373125,43.79354838709677,42.41454545454545,42.09,42.2375,40.895,41.37
11,42.937916666666666,44.49615384615383,42.6555,45.39,43.71125,42.12888888888889,46.37333333333333,45.019375,43.28193548387097,41.74909090909091,41.3525,41.645,40.31,40.62
12,42.41375,44.003076923076925,42.043,45.04666666666668,43.2246875,41.56555555555555,46.03833333333334,44.568125,42.81290322580644,41.13090909090909,40.7325,40.94,39.735,40.22
13,41.94458333333334,43.58923076923078,41.48350000000001,44.70777777777777,42.755625,41.03481481481481,45.74166666666667,44.13125,42.33,40.58909090909091,40.185,40.23,39.21,39.57
14,41.43250000000001,43.27846153846154,41.049,44.45777777777777,42.320625,40.568888888888885,45.44166666666665,43.806875,41.938709677419354,40.10454545454545,39.6525,39.685,38.665,39.01
15,41.01375,42.82076923076923,40.639,44.162222222222226,41.936875,40.148148148148145,45.03166666666665,43.44125,41.51483870967743,39.736363636363635,39.2,39.1225,38.375,38.4
16,40.58458333333333,42.49384615384615,40.2455,43.80999999999999,41.5525,39.71111111111111,44.79333333333332,43.114375,41.16096774193548,39.339090909090906,38.7575,38.5775,37.88,37.63
17,40.22541666666667,42.18923076923076,39.878499999999995,43.55444444444444,41.1959375,39.27481481481481,44.57166666666666,42.741875,40.83903225806452,38.96818181818182,38.22,38.1875,37.515,37.26
18,39.849583333333335,41.85384615384615,39.5155,43.291111111111114,40.873125,38.87444444444445,44.286666666666676,42.45875,40.487419354838714,38.56545454545454,37.94,37.735,37.23,37.11
19,39.56875,41.64846153846153,39.202,43.05888888888889,40.603125,38.48962962962963,44.07333333333333,42.195625,40.20935483870968,38.30363636363636,37.615,37.455,36.97,36.97
