step,10,7,11,5,8,12,4,6,9,13,14,15,17,16
0,53.583333333333336,52.46153846153846,51.6,49.0,51.1875,53.25925925925926,48.5,51.1875,50.16129032258065,51.36363636363637,55.0,50.0,48.5,46.0
1,51.916666666666664,52.84615384615385,50.25,48.22222222222222,50.125,52.18518518518518,48.5,50.4375,49.70967741935484,50.54545454545455,54.0,49.75,46.0,46.0
2,51.041666666666664,52.84615384615385,49.35,47.22222222222222,49.25,51.18518518518518,48.5,49.5625,48.32258064516129,49.18181818181818,54.5,47.75,44.5,46.0
3,50.166666666666664,51.23076923076923,49.1,46.44444444444444,49.59375,49.925925925925924,48.833333333333336,49.875,47.516129032258064,48.0,53.25,46.75,44.5,46.0
4,49.333333333333336,50.23076923076923,48.35,46.111111111111114,49.0625,49.51851851851852,48.833333333333336,49.25,47.096774193548384,46.81818181818182,53.25,46.25,44.5,42.0
5,47.458333333333336,50.0,48.25,45.77777777777778,47.90625,48.851851851851855,46.166666666666664,48.375,46.12903225806452,44.54545454545455,52.25,44.0,45.5,42.0
6,47.0,48.07692307692308,46.75,46.22222222222222,47.28125,47.370370370370374,46.0,47.875,45.16129032258065,44.27272727272727,51.0,44.0,45.5,44.0
7,45.333333333333336,48.23076923076923,45.85,46.333333333333336,47.125,45.851851851851855,45.166666666666664,47.1875,43.87096774193548,42.54545454545455,49.25,43.5,42.5,44.0
8,44.5,47.76923076923077,44.95,45.666666666666664,46.3125,43.96296296296296,45.0,46.375,43.16129032258065,41.72727272727273,48.25,41.0,35.5,44.0
9,43.458333333333336,46.38461538461539,43.8,45.111111111111114,45.40625,42.96296296296296,45.833333333333336,46.0,42.83870967741935,40.09090909090909,46.75,41.5,35.5,37.0
10,42.041666666666664,45.69230769230769,41.0,45.22222222222222,44.53125,41.51851851851852,45.833333333333336,45.1875,42.67741935483871,38.90909090909091,46.75,40.0,35.5,35.0
11,41.208333333333336,44.69230769230769,40.5,44.333333333333336,43.8125,40.666666666666664,45.833333333333336,43.9375,41.58064516129032,38.45454545454545,43.0,40.0,37.5,30.0
12,40.291666666666664,44.69230769230769,39.85,44.44444444444444,43.125,39.592592592592595,45.5,43.4375,40.25806451612903,38.27272727272727,41.0,38.75,37.5,30.0
13,39.166666666666664,43.76923076923077,39.5,43.55555555555556,42.53125,38.44444444444444,44.666666666666664,42.75,39.16129032258065,37.45454545454545,41.0,38.75,37.5,30.0
14,38.75,43.0,38.8,43.22222222222222,42.34375,37.74074074074074,44.833333333333336,41.75,39.03225806451613,36.0,39.5,38.5,37.5,30.0
15,38.291666666666664,42.23076923076923,37.85,43.111111111111114,41.9375,36.407407407407405,44.666666666666664,41.5625,38.54838709677419,35.54545454545455,38.75,36.5,35.5,30.0
16,38.25,41.61538461538461,36.8,42.22222222222222,41.59375,35.666666666666664,44.166666666666664,41.4375,38.096774193548384,35.81818181818182,39.25,36.75,33.5,30.0
17,38.0,40.92307692307692,36.15,41.0,41.375,35.333333333333336,44.166666666666664,41.0,37.903225806451616,35.54545454545455,37.5,36.75,33.5,30.0
18,37.666666666666664,40.46153846153846,34.9,40.77777777777778,40.65625,35.44444444444444,44.166666666666664,40.5625,36.935483870967744,35.72727272727273,37.5,35.75,34.5,31.0
19,37.583333333333336,40.23076923076923,34.7,40.22222222222222,40.09375,35.370370370370374,44.333333333333336,40.1875,36.225806451612904,35.36363636363637,38.0,35.75,32.5,31.0
20,37.458333333333336,40.15384615384615,34.6,39.111111111111114,39.3125,35.25925925925926,44.333333333333336,39.5625,36.096774193548384,33.54545454545455,36.5,34.75,31.0,31.0
21,36.791666666666664,39.76923076923077,34.6,38.888888888888886,39.125,34.48148148148148,43.833333333333336,39.1875,35.96774193548387,33.18181818181818,35.5,34.75,31.5,31.0
22,36.5,39.92307692307692,34.15,38.0,38.15625,34.2962962962963,42.666666666666664,38.9375,35.70967741935484,33.18181818181818,35.5,33.0,30.5,31.0
23,36.291666666666664,39.92307692307692,34.05,38.0,38.0625,33.888888888888886,42.5,38.9375,35.806451612903224,31.272727272727273,35.5,32.5,30.5,31.0
24,35.541666666666664,40.07692307692308,34.0,38.0,37.5625,33.592592592592595,42.333333333333336,38.5625,35.806451612903224,30.363636363636363,35.5,31.0,30.5,31.0
25,35.375,39.38461538461539,33.6,38.0,37.28125,33.148148148148145,42.333333333333336,38.5625,35.67741935483871,30.454545454545453,35.5,31.0,29.5,31.0
26,35.083333333333336,38.07692307692308,33.6,37.55555555555556,36.90625,32.74074074074074,42.333333333333336,38.5625,35.38709677419355,30.181818181818183,35.0,30.5,32.0,31.0
27,34.791666666666664,38.0,33.1,37.55555555555556,36.46875,32.51851851851852,42.333333333333336,38.3125,35.193548387096776,30.272727272727273,34.75,31.25,32.0,31.0
28,34.5,37.84615384615385,33.15,37.888888888888886,36.4375,32.18518518518518,42.333333333333336,38.3125,34.903225806451616,30.181818181818183,32.5,31.25,32.0,31.0
29,34.083333333333336,36.84615384615385,32.6,36.888888888888886,36.15625,31.703703703703702,43.0,38.625,34.774193548387096,29.181818181818183,33.0,31.25,32.0,32.0
30,34.0,36.61538461538461,32.7,35.888888888888886,35.65625,31.333333333333332,43.0,38.5,34.67741935483871,28.818181818181817,32.0,31.0,32.0,32.0
31,33.791666666666664,36.30769230769231,32.75,36.0,35.71875,31.0,43.0,37.9375,34.83870967741935,28.90909090909091,32.0,31.0,32.0,32.0
32,33.916666666666664,36.0,32.2,35.44444444444444,35.46875,30.88888888888889,41.5,37.875,34.61290322580645,28.363636363636363,32.0,31.0,31.0,32.0
